,Political Affiliation,tweet,Politician,Word Count,created_time,negative,neutral,positive,polarity
464,Democrats,"Step 1: Call yourself the “Grim Reaper for socialist legislation”

Step 2: Call anything + everything “socialist legislation”

Step 3: Profit...

(...from $300/mo insulin, fracking pipelines, poisoned water, for-profit prisons, pricing out communities, assault weapons, etc) https://t.co/2885yShaZU",AOC,37,2019-04,0.231,0.769,0.0,-0.872
465,Democrats,"GOP already bad-faith attacking “nonviolent offenses.” Clearly if you are looking at CONTEXT CLUES in my thread &amp; limits of 280 chars you know I’m referring to nonviolent drug offenses.

Swear it’s like we’re back to encouraging 1st grade readers when it comes to some “pundits.”",AOC,46,2019-04,0.121,0.723,0.156,0.4404
466,Democrats,"To understand how racial injustice works subconsciously in America, all you need to do is watch how quickly + readily some people jump to justify stripping voting rights for millions of people, yet how uncomfortable and fraught that convo becomes when one brings up reparations.",AOC,45,2019-04,0.13,0.87,0.0,-0.743
467,Democrats,"-We “shouldn’t” incarcerate for nonviolent offenses,
-We “shouldn’t” have school-to-prison pipelines,
-We “shouldn’t” sentence poc more than white people for similar crimes,

...but we do.

We’re so eager to talk about punishment, but correcting our injustices is “controversial.”",AOC,38,2019-04,0.094,0.827,0.08,-0.1479
468,Democrats,"Many rebut the voting question by saying, “Well, *those* people shouldn’t be jailed.”

Glad you feel that way! But the truth is, the US incarcerates more people per capita than anywhere in the world - even more than China.

Our system is built to disenfranchise people of color ⬇️ https://t.co/onplIlK4jV",AOC,50,2019-04,0.0,0.894,0.106,0.68
469,Democrats,"Reminder:
- Slavery ➡️ Jim Crow + Redlining ➡️ War on Drugs ➡️ Mass Incarceration

- Black Americans &amp; PoC are far more likely to be convicted + sentenced longer than White Americans for similar crimes.

- Our system routinely criminalizes poverty + exonerates wealth",AOC,45,2019-04,0.252,0.636,0.112,-0.8074
470,Democrats,"To avoid looking completely + utterly out of touch w/ the reality our prison system:

Instead of asking, “Should the Boston Bomber have the right to vote?”

Try, “Should a nonviolent person stopped w/ a dime bag LOSE the right to vote?”

Bc that question reflects WAY more people.",AOC,49,2019-04,0.21,0.79,0.0,-0.8805
471,Democrats,"The GOP participates in a lobbyist-friendly campaign to trash the VA, so we tear it up &amp; shop out vet care to for-profit healthcare corps.

To reduce VA wait times, we must FUND the VA so they can hire+fill the 48,000 vacancies for healthcare providers for our vets. #ProtectTheVA https://t.co/unC7c4zs2n",AOC,50,2019-04,0.0,0.938,0.062,0.4939
472,Democrats,"Like many public systems, GOP want to rip the battery out + say the whole car doesn’t work, so they can sell it for parts.

Fully funding the VA &amp; hiring to fill the *49k vacancies* is a clear path to improving it - not auctioning off our vet care systems to for-profit companies.",AOC,54,2019-04,0.0,0.788,0.212,0.886
473,Democrats,"I rep one of the strongest concentrations of veterans in NYC. The Bronx VA provides excellent care and community for our vets, who sing its praises.

The way to improve VA care &amp; reduce wait times (which can be shorter than priv care!) is by fully funding it - not privatizing it.",AOC,52,2019-04,0.0,0.692,0.308,0.9617
474,Democrats,"Just got back from a few (mostly) unplugged days visiting my abuela in PR, and I see the President is tweeting about me.

Just another day at the office! 😊",AOC,30,2019-04,0.0,1.0,0.0,0.0
475,Democrats,"Before my primary, three women &amp; I agreed to film our journey of trying to run for office without big money.

Now, #KnockDownTheHouse hits Netflix &amp; select theaters next week, May 1st.

To find or host a local community screening, follow: @knockdownmovie

https://t.co/THpgkzzqdc",AOC,43,2019-04,0.0,0.95,0.05,0.2732
476,Democrats,@jt_walden I’m STILL thinking about that lip sync,AOC,8,2019-04,0.0,1.0,0.0,0.0
477,Democrats,"As it turns out, Rep. Barr has the same amount of coal mines in his district as I do in mine!

Who says Dems and GOP can’t find things in common? 😉 https://t.co/RxgDntxftG",AOC,33,2019-04,0.0,1.0,0.0,0.0
478,Democrats,"Buildings account for 70% of carbon emissions in NYC.

70%.

Today the city embarked on an ambitious, aggressive plan to change that and create a ton of jobs doing so.

This exactly the kind of economic + climate action we need. https://t.co/Vj3K9cnxTT",AOC,42,2019-04,0.037,0.845,0.119,0.5574
479,Democrats,"Words cannot describe how proud I am of the grassroots organizers &amp; officials (including Queens’ own @Costa4NY!) behind this momentous passage by the @NYCCouncil.

(Upgrading our buildings to be cleaner and healthier creates a ton of dignified jobs, too.)
https://t.co/tat8KTLUxL",AOC,40,2019-04,0.058,0.775,0.166,0.5773
480,Democrats,"The #GreenNewDeal is already changing the country.

Here’s what folks didn’t see coming: just by *offering* the resolution to Congress, the ambitious text was made available to organizers+officials across the country.

Now, local govs are taking action. 

First: LA.
Today, NYC ⬇️ https://t.co/VgaOGWKDrq",AOC,43,2019-04,0.0,0.931,0.069,0.4767
481,Democrats,"Many know I take no pleasure in discussions of impeachment. I didn’t campaign on it, &amp; rarely discuss it unprompted.

We all prefer working on our priorities: pushing Medicare for All, tackling student loans, &amp; a Green New Deal.

But the report squarely puts this on our doorstep.",AOC,48,2019-04,0.045,0.879,0.076,0.3612
482,Democrats,"While I understand the political reality of the Senate + election considerations, upon reading this DoJ report, which explicitly names Congress in determining obstruction, I cannot see a reason for us to abdicate from our constitutionally mandated responsibility to investigate.",AOC,40,2019-04,0.0,1.0,0.0,0.0
483,Democrats,"Mueller’s report is clear in pointing to Congress’ responsibility in investigating obstruction of justice by the President.

It is our job as outlined in Article 1, Sec 2, Clause 5 of the US Constitution.

As such, I’ll be signing onto @RashidaTlaib’s impeachment resolution. https://t.co/CgPZJiULOL",AOC,44,2019-04,0.0,0.872,0.128,0.7184
484,Democrats,"If Congress wants to #ProtectTheVA, we shouldn’t starve it + then sell it off for parts, forcing vets into for-profit emergency rooms + to providers who aren’t used to working w/their unique medical needs.

We should fight to fully fund the VA + hire to fill its 49,000 vacancies. https://t.co/v25R2UNanW",AOC,50,2019-04,0.155,0.845,0.0,-0.7964
485,Democrats,Throwback Thursday ⤵️ https://t.co/CdscNUWCur,AOC,4,2019-04,0.0,1.0,0.0,0.0
486,Democrats,"🤣 

Surprise! I know more about West Virginia, Tennessee, Kentucky &amp; Appalachian communities than they think I do, in no small part bc it’s a valued perspective to me &amp; for coalition-building, so I have it *in my staff!*

I suspect underestimating women is the GOP’s kryptonite. https://t.co/kmHBvE8o2s",AOC,48,2019-04,0.092,0.792,0.116,0.2924
487,Democrats,"What a truly incredible town hall tonight in the Bronx on protecting + improving veteran’s care.

We heard from mothers, Vietnam veterans, VA nurses, advocates and policy experts on the way forward.

Thank you @NationalNurses, @NYCVetsAlliance, @VVAmerica &amp; everyone who came! https://t.co/T54Lzi3Qkn",AOC,42,2019-04,0.0,0.755,0.245,0.8932
488,Democrats,"You know what’s interesting?

Last month I invited @RepAndyBarr to come visit us in the Bronx and offer perspective in our MSNBC Climate Town Hall.

He said no, because UK had an NCAA game that night. Fair.

So I offered to fly him home in time for the game.

He still said no. 🤷🏽‍♀️ https://t.co/ZP2ltnEBc4",AOC,55,2019-04,0.075,0.839,0.086,0.1531
489,Democrats,"For those curious, the legislation in question submitted by @BettyMcCollum04: https://t.co/kEprb3m9sw",AOC,11,2019-04,0.0,0.813,0.187,0.3182
490,Democrats,"No one is arguing this.

Simply put: I don’t believe in caging kids. Pretty straightforward value.

I don’t care if it’s American kids, Mexican kids, or Palestinian kids. I vote against funding it on the US border, too.

It would be inconsistent w/ my values to fund it anywhere. https://t.co/xwxeHAjcVo",AOC,50,2019-04,0.09,0.711,0.199,0.743
491,Democrats,"GOP thought they could catch us with a bluff.

Now we’ve got ‘em on their back foot stutter-stepping 💁🏽‍♀️ #TooLate https://t.co/DY15KPy9Tv",AOC,21,2019-04,0.0,1.0,0.0,0.0
492,Democrats,"“Even while greed and corruption slow our progress ... true power still rests with the people.“ - @ewarren

Couldn’t be more honored and humbled to read these words from a woman I admire so deeply.

Thank you, Senator Warren, for your tireless fight for working families. https://t.co/JX0frVYPTJ",AOC,47,2019-04,0.091,0.636,0.273,0.8901
493,Democrats,(YouTube version with captions here: https://t.co/qMpDYSZt3g),AOC,6,2019-04,0.0,1.0,0.0,0.0
494,Democrats,"Climate change is here + we’ve got a deadline: 12 years left to cut emissions in half.

A #GreenNewDeal is our plan for a world and a future worth fighting for.

How did we get here?
What is at stake?
And where are we going?

Please watch &amp; share widely ⬇️
https://t.co/IMCtS86VXG",AOC,52,2019-04,0.086,0.784,0.13,0.327
495,Democrats,"Our country has a “justice” system that criminalizes poverty + disproportionately targets race, yet routinely pardons large-scale crimes of wealth and privilege.

Moments like these tell us it’s less a justice system, and more a class enforcement system. ⬇️ https://t.co/etlIksWsiy",AOC,40,2019-04,0.071,0.641,0.289,0.8484
496,Democrats,"This is a great, substantive dive on the #GreenNewDeal w/ Senate lead Sen. ⁦@EdMarkey:⁩

“When we were drafting the [GND], we looked to FDR’s 1944 State of the Union.

He said that true individual freedom cannot exist without economic security.” https://t.co/5MFcnL7y0D",AOC,41,2019-04,0.0,0.769,0.231,0.9022
497,Democrats,"Surprise!💥

For months we’ve been working on a very special + secret #GreenNewDeal project.

Now it’s ready to drop tomorrow morning.

Here’s a sneak peek ⬇️ https://t.co/jEcjTE8t7e",AOC,27,2019-04,0.073,0.727,0.2,0.5697
498,Democrats,"Reminder that we’ve taken progressive organizing straight into Trump country, rallied 5,000 people in the middle of a workday, and can do it again.

In time, not a single GOP seat should be taken for granted.

Wherever there‘s working people, we can win.🗳 https://t.co/1Mk4tr7TXI",AOC,44,2019-04,0.0,0.911,0.089,0.4404
499,Democrats,"If by “destabilize,” he means “disrupt for-profit insulin schemes bc the discovering scientist freely gave away the patent bc he didn’t want us to price-gouge life saving medicines,” then yes.

(PS:#MedicareForAll is @RepJayapal’s bill, not mine - and am I proud to cosponsor it!) https://t.co/O7niFMc2WH",AOC,45,2019-04,0.0,0.791,0.209,0.8516
500,Democrats,"What if a bold agenda rooted in improving everyday people’s lives is part of a winning strategy?

What if the choice btwn big ideas+winning elections is a false one that crept up through outsize influence of💰in politics?

What if, in a nation parched for change, we were water?🌊",AOC,48,2019-04,0.0,0.814,0.186,0.8534
501,Democrats,"GOP’s getting scared that up close, their constituents will realize I’m fighting harder for their healthcare than their own Reps 🙂 https://t.co/TVSafpJWEd",AOC,22,2019-04,0.221,0.779,0.0,-0.6597
