Political Affiliation,tweet,Politician,Word Count
Republican,#CruzCrew getting ready for the Rockwall #IndependenceDay🇺🇸 Parade! https://t.co/NkWdQl4Zje,Ted Cruz,9
Republican,Great to meet Cody at Alfredo’s steakhouse in Forney! https://t.co/RVgZE2j6fS,Ted Cruz,10
Republican,"“I gotta go down to George's Bar today...”

Thank you, Waco! #TXSen #KeepTexasRed #CruzCrew #ToughAsTexas https://t.co/nbYso6x16c",Ted Cruz,16
Republican,Great time with some great Texans in College Station this afternoon! #TXSen #CruzCrew #KeepTexasRed #ToughAsTexas https://t.co/fY24UemuD2,Ted Cruz,16
Republican,#CruzCrew: show your support and help #KeepTexasRed... get your gear today: https://t.co/idG3F7kfqZ #TXSen https://t.co/44uhxbmd0m,Ted Cruz,14
Republican,"“Following their extraordinary efforts during Hurricane Harvey, we want to tell first responders across Southeast T… https://t.co/xPJ8y8ds7d",Ted Cruz,17
Republican,"This is horrific. An avowed Nazi running for Congress. To the good people of Illinois, you have two reasonable choi… https://t.co/W3U3vTWxJV",Ted Cruz,21
Republican,Why does the hard Left have such deep hatred for Israel?  Even most Senate Dems say they supported moving the embas… https://t.co/v2uyaBQBLm,Ted Cruz,22
Republican,Fully agree. And the overwhelming majority of Texans want Supreme Court Justices who will preserve the Constitution… https://t.co/sqcmmgyyds,Ted Cruz,18
Republican,"This is an opportunity for President @realDonaldTrump to nominate a strong Constitutionalist to #SCOTUS.

Three fan… https://t.co/C3pdGiiX2R",Ted Cruz,17
Republican,I think the single best choice President @realDonaldTrump could make to fill this vacancy is @SenMikeLee. He would… https://t.co/BGew9qLKG0,Ted Cruz,19
Republican,"#CruzCrew: Get your #ToughasTexas gear today!

Order now --&gt; https://t.co/idG3F7kfqZ #TXSen #KeepTexasRed https://t.co/ndm3OrQoLr",Ted Cruz,13
Republican,"Thank you, #CruzCrew! #TXSen #KeepTexasRed https://t.co/01PFyTRW98",Ted Cruz,6
Republican,@gabrielmalor  https://t.co/SzMdhPImL7,Ted Cruz,2
Republican,"Small business drives our economy: 2/3 of new jobs come from small businesses.

We want an environment where small… https://t.co/rQTwlCM4Q8",Ted Cruz,20
Republican,Texas Sentinels Foundation Honors Texan Medal Of Honor Recipient With New Home: https://t.co/pNdw4a04yL,Ted Cruz,13
Republican,"By investing in the next generation of students and expanding school choice, we’re able to allow more students to h… https://t.co/esCfxQ17Tt",Ted Cruz,21
Republican,Get yours here: https://t.co/25cD9fUceA #TXSen #KeepTexasRed #CruzCrew https://t.co/2IFD3R8ssQ,Ted Cruz,8
Republican,"""Cruz’s bill seems to strike the right balance."" 

Ted Cruz's border bill to end family separations makes sense --&gt; https://t.co/DMB1ljaWxP",Ted Cruz,20
Republican,Ted Cruz and Jimmy Kimmel are better at raising money for charity than they are at playing basketball: https://t.co/s76yIvWCkK #KimmelvsCruz,Ted Cruz,20
Republican,"WATCH: @jimmykimmel and I played a game of basketball, but most importantly, we raised over $80,000 for charity to… https://t.co/NyPzns0Caa",Ted Cruz,20
Republican,"We had a great time playing basketball and raising over $80,000 for charity on Saturday!

Watch highlights from the… https://t.co/VjTjcIvulA",Ted Cruz,20
Republican,"The winners on Saturday Night were the children of @generation1TX and @TexasChildrens. Over $83,000 raised and coun… https://t.co/hdEWL87bzW",Ted Cruz,18
Republican,"With your generous help, we’ve already raised over $80k for two wonderful Texas charities. Thank you for making a d… https://t.co/Gy9ha62Yro",Ted Cruz,21
Republican,"And please make a donation to either @generation1TX or @TexasChildrens (or both) now:

Generation One:… https://t.co/a4fgGhoQec",Ted Cruz,16
Republican,"The game was yesterday, but you can still make a difference today...

Donate now to either @generation1tx or… https://t.co/uEAor4Tkq1",Ted Cruz,19
Republican,My dad has been my hero my whole life. Here’s to wishing a very happy #FathersDay to all the dads out there! https://t.co/aWSlA0aznY,Ted Cruz,23
Republican,"The winner tonight? 

@generation1TX and @TexasChildrens

Support them below:

Generation One:… https://t.co/vTyZgX6vLW",Ted Cruz,12
Republican,Post game interview with @IAMGUILLERMO #KimmelvsCruz🏀 https://t.co/FQyLgukUP0,Ted Cruz,7
Republican,The crowd is fired up! #KimmelvsCruz🏀 #CruzToVictory https://t.co/jvMsdsU0Np,Ted Cruz,8
Republican,20 minutes! #KimmelvsCruz🏀 https://t.co/PVVgejEMSy,Ted Cruz,4
Republican,A couple of pregame interviews #KimmelvsCruz🏀 #CruzToVictory https://t.co/rP6nXG8Qdx,Ted Cruz,8
Republican,A couple of pregame interviews #KimmelvsCruz🏀 #CruzToVictory https://t.co/rP6nXG8Qdx,Ted Cruz,8
Republican,"Rest easy, @jimmykimmel... you won’t be playing @GraysonJAllen today, but it looks like he’s made his pick...… https://t.co/Cb9vQDFRAn",Ted Cruz,18
Republican,"Picking up my stand in… are you ready, @jimmykimmel? #KimmelvsCruz #CruzToVictory https://t.co/z8LGoM0ljV",Ted Cruz,12
Republican,Meeting the future of the @TexasGOP #RPTCon18 https://t.co/sBhQKnsz6E,Ted Cruz,8
Republican,Five hours until 🏀 time with ⁦@jimmykimmel⁩ #KimmelvsCruz #CruzToVictory https://t.co/ilXtWBCgre,Ted Cruz,10
Republican,We need @KonniBurton to come back to the Texas Senate. She’s a warrior and a dear friend! #TXLege #RPTCon18… https://t.co/x27QkIupNk,Ted Cruz,20
Republican,"Miss my speech at #RPTCon18? 

Watch it here: https://t.co/mdVA8PEKZ9 #txsen #KeepTexasRed https://t.co/2MBp3bxBaU",Ted Cruz,12
Republican,#CruzCrew: come get a photo at our @TexasGOP Convention booth now! #TXSen #KeepTexasRed https://t.co/OA7AjbW8yp,Ted Cruz,14
Republican,"See y’all soon at the @TexasGOP convention! 

10 am CT #KeepTexasRed #CruzCrew #TXSen https://t.co/gjs1PgV6qB",Ted Cruz,14
Republican,"GAME DAY! Are you ready for it?

Tweet #TeamCruz below and let your followers know where you stand for #KimmelvsCruz!",Ted Cruz,20
